sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7
1954,7,Class 7,7,Class 7,1,6.1111407e-12,6.988982e-17,1.0826275e-16,3.589262e-15,7.681838e-14,5.4506875e-11,2.5467788e-12,1.0
1955,7,Class 7,7,Class 7,1,1.466406e-11,1.093426e-18,1.2018255e-15,2.0666594e-14,8.6985585e-17,8.612654e-15,5.00854e-16,1.0
1956,7,Class 7,7,Class 7,1,2.4967234e-08,1.0404913e-08,1.0302177e-06,2.4967234e-08,1.2822172e-06,9.372981e-10,3.5538133e-13,0.9999976
1957,7,Class 7,7,Class 7,1,1.437588e-07,1.307926e-10,1.8070796e-09,3.906131e-10,1.307926e-10,1.29500926e-08,1.4519239e-09,0.9999999
1958,7,Class 7,7,Class 7,1,1.15485605e-07,4.335456e-09,4.250255e-05,3.106928e-08,2.0056966e-08,0.00012693445,2.826696e-11,0.99983037
1959,7,Class 7,7,Class 7,1,2.4720644e-06,8.277425e-07,8.277425e-07,2.2490967e-09,1.451918e-09,7.530843e-10,6.783953e-11,0.9999958
1960,6,Class 6,7,Class 7,0,4.297508e-06,1.04149706e-07,2.2512744e-08,1.1676963e-08,1.1561644e-06,0.04213051,0.37577274,0.58209115
1961,1,Class 1,1,Class 1,1,2.0462464e-12,0.99999833,3.4495721e-07,1.2018235e-15,3.984435e-14,8.443384e-11,4.9590598e-14,1.2822193e-06
1962,7,Class 7,7,Class 7,1,0.0005796559,2.1760938e-05,3.0365613e-06,5.854375e-06,3.370879e-05,1.7484157e-05,0.01240596,0.9869326
1963,7,Class 7,7,Class 7,1,6.0506933e-10,3.867487e-08,3.9060621e-10,1.771534e-05,1.6117504e-08,1.4518984e-09,3.867487e-08,0.99998224
1964,7,Class 7,7,Class 7,1,5.058477e-18,2.5978315e-16,6.988982e-17,1.6770494e-16,6.851634e-13,1.2018255e-15,6.851634e-13,1.0
1965,7,Class 7,7,Class 7,1,5.3968576e-09,1.3079238e-10,1.466406e-11,1.3209692e-12,1.6278522e-10,4.9100936e-12,6.78397e-11,1.0
1966,7,Class 7,7,Class 7,1,2.7992544e-09,4.8135988e-08,4.861611e-10,1.3079259e-10,1.7892332e-07,9.280437e-08,1.627855e-10,0.99999976
1967,7,Class 7,7,Class 7,1,4.293369e-07,3.9061288e-10,4.8135963e-08,5.9910406e-08,9.280433e-08,6.0507965e-10,8.443375e-11,0.9999993
1968,7,Class 7,7,Class 7,1,0.008049436,2.2089613e-07,3.4217956e-07,4.7748365e-08,2.452165e-06,4.7748365e-08,3.4217956e-07,0.9919471
1969,7,Class 7,7,Class 7,1,7.456515e-08,5.4506868e-11,1.6278552e-10,3.1697407e-12,6.7169847e-09,6.783981e-11,2.2491058e-09,0.9999999
1970,7,Class 7,7,Class 7,1,2.5262784e-12,3.490408e-11,4.3875109e-13,1.9898891e-08,1.04241296e-10,2.476632e-08,0.008049471,0.9919505
1971,7,Class 7,7,Class 7,1,0.00072915887,2.221295e-07,9.257105e-08,0.0017496602,7.364314e-06,5.330135e-07,2.7373439e-05,0.99748564
1972,7,Class 7,7,Class 7,1,0.29412016,4.186482e-06,5.7842008e-05,5.7842008e-05,1.1262949e-06,1.9560915e-07,5.2624998e-08,0.7057586
1973,7,Class 7,7,Class 7,1,1.6440887e-12,1.8802555e-17,1.3474493e-16,9.65624e-16,2.8838435e-15,1.0719357e-14,7.835829e-18,1.0
1974,7,Class 7,7,Class 7,1,8.2774073e-07,2.4967136e-08,2.0260288e-10,1.5958528e-06,3.8293438e-06,3.1074293e-08,7.530827e-10,0.9999937
1975,7,Class 7,7,Class 7,1,2.8838435e-15,3.945092e-12,6.0507893e-10,2.8553692e-13,2.8553692e-13,1.0719357e-14,3.589262e-15,1.0
1976,7,Class 7,7,Class 7,1,1.6440887e-12,2.5467788e-12,2.2715345e-11,5.615398e-17,4.064306e-18,1.4957988e-15,4.4672323e-15,1.0
1977,2,Class 2,1,Class 1,0,4.4711648e-08,0.9288609,0.0039095706,1.8633257e-08,4.9634286e-07,2.0891067e-09,5.5648474e-08,0.06722893
1978,7,Class 7,7,Class 7,1,1.178205e-11,4.4231147e-13,2.0462458e-12,4.4231147e-13,1.2018255e-15,9.65624e-16,6.172095e-14,1.0
1979,7,Class 7,7,Class 7,1,2.9126078e-17,4.0241683e-16,6.295833e-18,2.1080839e-18,5.1089124e-20,1.5410051e-21,8.6985585e-17,1.0
1980,7,Class 7,7,Class 7,1,9.560896e-14,1.8616867e-15,1.3209692e-12,2.5721761e-14,1.466406e-11,8.5275976e-13,8.612654e-15,1.0
1981,7,Class 7,7,Class 7,1,9.466493e-12,1.4810324e-13,2.0260416e-10,5.559963e-15,9.466493e-12,3.9061315e-10,8.5275976e-13,1.0
1982,7,Class 7,7,Class 7,1,3.5187252e-11,1.0613537e-12,3.553815e-13,2.799255e-09,2.0260416e-10,1.843301e-13,3.9061315e-10,1.0
1983,3,Class 3,3,Class 3,1,8.785321e-19,1.8802555e-17,4.5117888e-17,1.0,5.108932e-20,8.6985585e-17,6.851634e-13,6.78397e-11
1984,7,Class 7,7,Class 7,1,1.789232e-07,2.0260399e-10,6.650651e-07,2.0260399e-10,3.9061282e-10,4.910099e-12,3.518729e-11,0.99999917
1985,7,Class 7,7,Class 7,1,1.05085995e-10,7.4564305e-08,8.4433016e-11,1.986203e-06,1.4375716e-07,1.4375716e-07,9.1886905e-06,0.99998856
1986,7,Class 7,7,Class 7,1,1.6278522e-10,1.3209692e-12,4.3794333e-11,1.0613537e-12,1.0719357e-14,9.560877e-14,1.6440887e-12,1.0
1987,7,Class 7,7,Class 7,1,1.8251007e-11,4.959058e-14,5.5050436e-13,1.6440887e-12,6.91996e-15,1.0613517e-12,1.6604873e-14,1.0
1988,7,Class 7,7,Class 7,1,4.3794333e-11,2.8553744e-13,1.1899567e-13,9.752554e-18,4.4672323e-15,1.1899567e-13,9.65624e-16,1.0
1989,4,Class 4,7,Class 7,0,0.13219936,1.348494e-05,1.2147526e-06,1.348494e-05,0.00028860863,0.10621759,7.764474e-05,0.76118857
1990,7,Class 7,7,Class 7,1,4.2501208e-05,3.4148237e-05,0.000101984086,4.7651033e-06,1.7712091e-05,4.8126314e-08,2.0056294e-08,0.99979883
1991,7,Class 7,7,Class 7,1,1.2949832e-08,9.1886095e-06,6.650516e-07,3.4495048e-07,1.0404728e-08,8.277292e-07,9.1886095e-06,0.99997973
1992,7,Class 7,7,Class 7,1,4.3361155e-09,1.143626e-05,1.2821989e-06,4.765983e-06,1.6278268e-10,8.44325e-11,3.51867e-11,0.9999825
1993,7,Class 7,7,Class 7,1,8.277453e-07,5.450683e-11,1.4519229e-09,7.5308687e-10,1.1665706e-09,5.5050495e-13,1.3079227e-10,0.99999917
1994,7,Class 7,7,Class 7,1,7.758474e-16,1.1899567e-13,8.5276144e-13,6.783982e-11,8.612654e-15,1.4810324e-13,3.589275e-15,1.0
1995,7,Class 7,7,Class 7,1,1.4957988e-15,3.945092e-12,4.4231147e-13,9.65624e-16,3.9844416e-14,3.6250618e-17,6.851634e-13,1.0
1996,7,Class 7,7,Class 7,1,2.0260416e-10,5.505054e-13,3.518732e-11,5.559963e-15,1.6440919e-12,1.6278554e-10,2.5467837e-12,1.0
1997,7,Class 7,7,Class 7,1,0.00015797671,5.2896747e-05,4.2924566e-07,1.806696e-09,1.0300004e-06,4.8605797e-10,2.4961992e-08,0.9997876
1998,7,Class 7,7,Class 7,1,3.9061315e-10,1.6604873e-14,1.3341423e-14,2.5721761e-14,4.959058e-14,6.172095e-14,3.1697412e-12,1.0
1999,7,Class 7,7,Class 7,1,6.0508004e-10,1.4810322e-13,7.605989e-12,1.6117788e-08,7.456515e-08,5.396857e-09,2.2715342e-11,0.9999999
2000,7,Class 7,7,Class 7,1,3.9061315e-10,9.466475e-12,1.3209692e-12,6.050801e-10,1.6278554e-10,1.4519241e-09,8.360013e-09,1.0
2001,2,Class 2,2,Class 2,1,0.00012601951,0.00090309524,0.9926246,2.188644e-05,1.1579677e-09,0.0011240006,4.261707e-07,0.0051999167
2002,7,Class 7,7,Class 7,1,1.4519241e-09,1.05087196e-10,3.1697412e-12,1.466406e-11,1.4810324e-13,4.3361914e-09,3.5187252e-11,1.0
2003,7,Class 7,7,Class 7,1,2.0260392e-10,9.372992e-10,1.1665702e-09,1.437585e-07,1.030219e-06,8.443371e-11,6.050794e-10,0.9999988
2004,7,Class 7,7,Class 7,1,3.9061315e-10,6.91996e-15,1.3341448e-14,3.518732e-11,1.8433046e-13,2.8271755e-11,1.6440887e-12,1.0
2005,7,Class 7,7,Class 7,1,4.4231147e-13,1.4519241e-09,6.1111407e-12,1.2018255e-15,2.5467788e-12,3.1697412e-12,2.8271755e-11,1.0
2006,7,Class 7,7,Class 7,1,3.169747e-12,4.0241683e-16,1.8616867e-15,3.2013566e-14,6.783982e-11,4.3794413e-11,1.466406e-11,1.0
2007,1,Class 1,1,Class 1,1,3.5538217e-13,1.0,3.483982e-09,1.3474493e-16,1.0719357e-14,1.2018255e-15,2.8838435e-15,3.107449e-08
2008,7,Class 7,7,Class 7,1,5.9317176e-06,4.2932476e-07,3.107365e-08,4.3360657e-09,2.2048423e-05,1.4518821e-09,4.2932476e-07,0.99997103
2009,7,Class 7,7,Class 7,1,2.2941916e-13,1.6770494e-16,6.91996e-15,4.4672323e-15,1.1899567e-13,6.91996e-15,3.6250618e-17,1.0
2010,7,Class 7,7,Class 7,1,2.8271755e-11,4.4231147e-13,1.825104e-11,2.5216323e-10,3.107449e-08,3.9061315e-10,1.05087196e-10,1.0
2011,0,Class 0,7,Class 7,0,1.2822193e-06,2.0462464e-12,7.605977e-12,2.2268928e-07,9.466477e-12,5.991035e-08,1.4519217e-09,0.99999833
2012,7,Class 7,7,Class 7,1,1.2822082e-06,4.2933317e-07,8.359934e-09,3.4495423e-07,5.931828e-06,1.2822082e-06,9.280352e-08,0.9999906
2013,7,Class 7,7,Class 7,1,6.233657e-16,7.758474e-16,1.6937766e-18,9.65624e-16,4.3794413e-11,9.560896e-14,2.8553744e-13,1.0
2014,5,Class 5,7,Class 7,0,7.3258185e-08,8.132373e-07,0.0021448655,1.1235991e-05,1.4123889e-07,0.015370779,5.302262e-09,0.98247206
2015,7,Class 7,7,Class 7,1,4.3361883e-09,4.293369e-07,2.771611e-07,6.1111363e-12,2.0260402e-10,4.861609e-10,3.5187228e-11,0.9999993
2016,7,Class 7,7,Class 7,1,4.336159e-09,1.3079163e-10,3.8675264e-08,7.382822e-06,7.4564596e-08,1.4519133e-09,6.1110947e-12,0.9999925
2017,0,Class 0,7,Class 7,0,0.019096512,2.162398e-05,6.5224333e-07,4.2106007e-07,0.00015496416,1.1327827e-07,4.674178e-06,0.9807211
2018,7,Class 7,7,Class 7,1,5.3069493e-07,0.006475271,0.0003765569,1.6166976e-10,2.479621e-08,4.3064783e-09,3.8793654e-10,0.9931477
2019,7,Class 7,7,Class 7,1,9.560877e-14,5.5599416e-15,6.988982e-17,2.0872651e-16,2.5467788e-12,2.0666555e-14,1.6278522e-10,1.0
2020,7,Class 7,7,Class 7,1,1.0404938e-08,8.4433814e-11,2.0260416e-10,3.1384434e-10,2.4967294e-08,1.3079261e-10,4.4231147e-13,1.0
2021,0,Class 0,0,Class 0,1,0.9985415,7.372109e-06,4.244776e-05,1.2803501e-06,1.15336604e-07,9.266903e-08,5.388986e-09,0.0014072795
2022,7,Class 7,7,Class 7,1,1.1665716e-09,1.6440887e-12,1.6604873e-14,1.3341423e-14,9.560896e-14,4.3794413e-11,2.799255e-09,1.0
2023,7,Class 7,7,Class 7,1,6.716943e-09,2.7715953e-07,1.1550434e-07,6.6506084e-07,6.716943e-09,4.7660324e-06,5.3435315e-07,0.9999937
2024,7,Class 7,7,Class 7,1,1.178205e-11,6.851634e-13,4.4231147e-13,2.0060368e-08,3.5187252e-11,4.861612e-10,3.5187252e-11,1.0
2025,7,Class 7,7,Class 7,1,4.2933607e-07,3.4839758e-09,9.280423e-08,6.050779e-10,1.282218e-06,2.79925e-09,1.2950071e-08,0.9999982
2026,7,Class 7,7,Class 7,1,0.033699892,0.0010164889,0.0024391254,0.0019597523,0.3005779,0.0006562013,0.19404005,0.46561053
2027,5,Class 5,5,Class 5,1,1.4519239e-09,9.372985e-10,6.0508004e-10,2.8271751e-11,1.8070762e-09,0.9999999,4.861602e-10,9.280438e-08
2028,7,Class 7,7,Class 7,1,8.4433814e-11,1.3341423e-14,1.0719357e-14,2.8271755e-11,2.0260416e-10,6.1111407e-12,8.5275976e-13,1.0
2029,7,Class 7,7,Class 7,1,0.4365789,4.45331e-05,2.8748615e-05,0.0035427448,4.45331e-05,8.6714414e-07,0.016389659,0.54337007
2030,7,Class 7,7,Class 7,1,8.194667e-05,8.276395e-07,1.7890035e-07,1.2948429e-08,4.2504293e-05,5.9902746e-08,3.0763679e-06,0.9998714
2031,7,Class 7,7,Class 7,1,1.825104e-11,3.1697412e-12,6.91996e-15,2.5467788e-12,8.5275976e-13,6.1111407e-12,4.3794413e-11,1.0
2032,7,Class 7,7,Class 7,1,3.483982e-09,6.8516465e-13,1.4810324e-13,4.4672323e-15,2.5721807e-14,2.2941916e-13,6.172095e-14,1.0
2033,7,Class 7,7,Class 7,1,8.443381e-11,7.605989e-12,4.8616117e-10,1.6117788e-08,1.1550518e-07,6.7169847e-09,3.5187315e-11,0.9999999
2034,7,Class 7,7,Class 7,1,3.5187252e-11,4.4231147e-13,1.3209692e-12,8.5275976e-13,1.0613537e-12,8.5275976e-13,1.4957988e-15,1.0
2035,7,Class 7,7,Class 7,1,4.3794333e-11,3.518732e-11,3.9061315e-10,6.851634e-13,3.9061315e-10,3.1384434e-10,1.1899567e-13,1.0
2036,7,Class 7,7,Class 7,1,1.2950084e-08,2.0060352e-08,1.040495e-08,2.7992526e-09,8.277453e-07,3.9061282e-10,5.396853e-09,0.99999917
2037,7,Class 7,7,Class 7,1,2.226896e-07,4.9101014e-12,9.560894e-14,4.959067e-14,7.605988e-12,3.1697405e-12,3.1697405e-12,0.99999976
2038,7,Class 7,7,Class 7,1,6.78397e-11,1.178205e-11,1.6604873e-14,3.5187252e-11,1.4519241e-09,1.0719357e-14,1.6440887e-12,1.0
2039,1,Class 1,2,Class 2,0,3.942974e-12,0.00037895166,0.99946314,8.438848e-11,6.8479554e-13,9.367972e-10,6.168782e-14,0.00015792559
2040,5,Class 5,5,Class 5,1,2.0462499e-12,2.0260416e-10,3.2013566e-14,3.589275e-15,2.5467788e-12,1.0,6.7169856e-09,3.518732e-11
2041,7,Class 7,7,Class 7,1,3.106582e-08,2.2484785e-09,3.5177434e-11,0.00024469782,7.5287737e-10,3.4145552e-05,3.106582e-08,0.999721
2042,7,Class 7,7,Class 7,1,0.08118395,0.007313224,0.0006587908,9.1928785e-05,2.7728497e-06,0.00042528647,0.009102101,0.90122193
2043,7,Class 7,7,Class 7,1,2.732045e-05,2.732045e-05,0.0041902843,1.2765205e-06,1.78128e-07,0.0001957868,3.0630865e-06,0.99555475
2044,7,Class 7,7,Class 7,1,1.0508716e-10,3.1384423e-10,4.33619e-09,9.2804356e-08,2.0060323e-08,1.7892329e-07,1.0508716e-10,0.99999964
2045,7,Class 7,7,Class 7,1,1.6278554e-10,4.3794413e-11,7.60599e-12,3.5538217e-13,5.505054e-13,2.5721807e-14,9.466493e-12,1.0
2046,7,Class 7,7,Class 7,1,3.867391e-08,7.605666e-12,1.4809693e-13,1.8070029e-09,2.0259554e-10,4.813395e-08,4.2507916e-05,0.99995744
2047,7,Class 7,7,Class 7,1,3.945092e-12,3.945092e-12,2.5467788e-12,3.9061315e-10,1.0404938e-08,3.9061315e-10,7.530875e-10,1.0
2048,7,Class 7,7,Class 7,1,3.2013566e-14,7.60599e-12,2.8553744e-13,3.2013566e-14,1.7106709e-20,5.559963e-15,4.064306e-18,1.0
2049,7,Class 7,7,Class 7,1,1.4233703e-05,4.8135306e-08,1.2949908e-08,1.2949908e-08,1.4519032e-09,9.2803056e-08,4.8135306e-08,0.9999856
2050,7,Class 7,7,Class 7,1,7.456515e-08,5.396857e-09,1.4519239e-09,8.360012e-09,6.783981e-11,1.4664058e-11,2.2715342e-11,0.9999999
2051,7,Class 7,7,Class 7,1,4.9100936e-12,2.5721807e-14,4.959068e-14,1.825104e-11,3.5538217e-13,2.8271755e-11,4.4231147e-13,1.0
2052,7,Class 7,7,Class 7,1,6.6506044e-07,1.030212e-06,4.7660296e-06,5.9910036e-08,1.4375767e-07,1.7892212e-07,7.5308226e-10,0.9999931
2053,7,Class 7,7,Class 7,1,2.0666555e-14,1.6604873e-14,6.233657e-16,8.612654e-15,1.4810324e-13,3.5538217e-13,1.5107183e-17,1.0
2054,7,Class 7,7,Class 7,1,7.530872e-10,2.0060323e-08,1.6278548e-10,2.4967285e-08,3.4495736e-07,2.2491051e-09,1.8251033e-11,0.99999964
2055,7,Class 7,7,Class 7,1,8.277453e-07,4.423111e-13,2.2715371e-11,2.827173e-11,2.52163e-10,1.8251024e-11,1.1782062e-11,0.99999917
2056,7,Class 7,7,Class 7,1,4.765161e-06,2.7710914e-07,3.483323e-09,4.8126893e-08,0.00010198531,8.358432e-09,8.194171e-05,0.9998109
2057,7,Class 7,7,Class 7,1,8.36e-09,2.2268931e-07,1.2822184e-06,7.530863e-10,3.4839767e-09,4.3361847e-09,8.443368e-11,0.99999845
2058,7,Class 7,7,Class 7,1,2.2491058e-09,2.5467785e-12,2.5216274e-10,1.1550506e-07,3.1074485e-08,6.783969e-11,4.910093e-12,0.9999999
2059,7,Class 7,7,Class 7,1,2.744165e-05,2.52156e-10,6.6504595e-07,4.2932487e-07,6.050627e-10,2.2268325e-07,1.8070279e-09,0.9999713
2060,7,Class 7,7,Class 7,1,2.733348e-05,0.0021744643,1.4177394e-05,7.3535643e-06,0.0017471069,5.37543e-09,5.37543e-09,0.9960296
2061,7,Class 7,7,Class 7,1,1.2356666e-06,2.1248523e-05,6.345895e-05,1.9141114e-06,0.036178105,1.385392e-07,4.096635e-05,0.96369284
2062,7,Class 7,7,Class 7,1,5.3968576e-09,4.3361914e-09,1.3079261e-10,4.9101027e-12,1.825104e-11,1.1782072e-11,2.249106e-09,1.0
2063,7,Class 7,7,Class 7,1,1.1665716e-09,1.6278554e-10,2.2941916e-13,6.172095e-14,9.373003e-10,1.6604873e-14,2.8271755e-11,1.0
2064,7,Class 7,7,Class 7,1,9.280438e-08,8.443381e-11,1.0508718e-10,5.396857e-09,1.4519239e-09,2.521632e-10,3.138443e-10,0.9999999
2065,7,Class 7,7,Class 7,1,2.7992544e-09,3.1384367e-10,6.7839685e-11,9.373001e-10,2.7716123e-07,2.5216318e-10,3.9061307e-10,0.99999976
2066,7,Class 7,7,Class 7,1,2.855373e-13,3.55382e-13,2.5467775e-12,9.560891e-14,5.3435684e-07,3.9450903e-12,2.5721795e-14,0.9999995
2067,7,Class 7,7,Class 7,1,7.5308615e-10,2.026038e-10,1.4810297e-13,1.282218e-06,5.343561e-07,1.6278524e-10,8.359998e-09,0.9999982
2068,7,Class 7,7,Class 7,1,1.611779e-08,2.8271755e-11,3.483982e-09,6.050801e-10,6.7169856e-09,3.1384434e-10,9.560896e-14,1.0
2069,7,Class 7,7,Class 7,1,1.8616867e-15,4.9100936e-12,9.560896e-14,2.5467788e-12,3.1697412e-12,1.0826275e-16,1.8251007e-11,1.0
2070,7,Class 7,7,Class 7,1,2.5467788e-12,5.505054e-13,1.0719398e-14,1.6440887e-12,1.8616867e-15,1.0719398e-14,8.5275976e-13,1.0
2071,7,Class 7,7,Class 7,1,2.2048538e-05,1.5958251e-06,1.6117408e-08,1.6278168e-10,1.437554e-07,3.4838994e-09,8.359815e-09,0.9999763
2072,7,Class 7,7,Class 7,1,1.2822148e-06,3.1384273e-10,3.1384273e-10,7.4564774e-08,3.8293483e-06,2.0060265e-08,2.2715274e-11,0.9999949
2073,7,Class 7,7,Class 7,1,5.9317904e-06,3.0767153e-06,1.4375641e-07,2.0059996e-08,7.382754e-06,7.4563914e-08,3.4839238e-09,0.9999833
2074,7,Class 7,7,Class 7,1,0.008049453,1.28458355e-08,3.836419e-08,4.8224724e-10,8.375405e-11,1.2718974e-06,5.4068052e-11,0.9919492
2075,7,Class 7,7,Class 7,1,0.0017509732,1.593045e-06,1.4350496e-07,1.1416266e-05,1.028401e-06,1.4350496e-07,5.3341347e-07,0.99823415
2076,7,Class 7,7,Class 7,1,5.505054e-13,4.4231147e-13,8.443398e-11,4.5117888e-17,2.5721807e-14,2.0872651e-16,1.1899567e-13,1.0
2077,0,Class 0,0,Class 0,1,0.914255,0.00027851693,0.08235804,2.5339637e-07,1.6196625e-05,8.484688e-08,1.05601096e-07,0.0030918126
2078,7,Class 7,7,Class 7,1,6.78397e-11,6.78397e-11,3.9061315e-10,1.1665716e-09,1.6278554e-10,8.5275976e-13,4.9100936e-12,1.0
2079,0,Class 0,0,Class 0,1,0.9992505,2.2252274e-07,1.7702376e-05,4.2901542e-07,3.4469892e-07,2.7695384e-07,9.273484e-08,0.0007304494
2080,7,Class 7,7,Class 7,1,8.5275976e-13,1.825104e-11,1.466406e-11,9.466493e-12,1.8070798e-09,5.4506875e-11,3.169747e-12,1.0
2081,7,Class 7,7,Class 7,1,1.825104e-11,3.2013566e-14,8.612654e-15,5.559963e-15,1.4810324e-13,4.4231147e-13,1.6440887e-12,1.0
2082,7,Class 7,7,Class 7,1,7.456499e-08,2.4967285e-08,1.0508716e-10,2.546778e-12,2.2268934e-07,2.2491051e-09,2.8271744e-11,0.99999964
2083,7,Class 7,7,Class 7,1,2.3170743e-15,1.05087196e-10,3.589262e-15,3.1697412e-12,4.4672323e-15,3.9844416e-14,3.5538217e-13,1.0
2084,7,Class 7,0,Class 0,0,0.5468236,1.2177183e-07,5.0747634e-08,0.35300556,0.005522775,0.07630475,0.0018492392,0.016493836
2085,0,Class 0,0,Class 0,1,0.9999993,2.0260402e-10,1.3079228e-10,2.799253e-09,4.8135963e-08,1.0404931e-08,4.37943e-11,6.650646e-07
2086,7,Class 7,7,Class 7,1,3.945092e-12,1.0613537e-12,2.0462499e-12,2.7992602e-09,7.681853e-14,7.530875e-10,4.3361914e-09,1.0
2087,7,Class 7,7,Class 7,1,1.14363265e-05,1.8070587e-09,8.359915e-09,3.1384068e-10,2.7715834e-07,2.0260178e-10,1.3079109e-10,0.9999883
2088,7,Class 7,7,Class 7,1,1.8251007e-11,2.0060368e-08,2.8271755e-11,4.0241683e-16,3.945092e-12,3.9844416e-14,1.4810324e-13,1.0
2089,7,Class 7,7,Class 7,1,1.3209717e-12,8.443398e-11,8.5276144e-13,3.945092e-12,6.783982e-11,1.466406e-11,2.8553744e-13,1.0
2090,7,Class 7,7,Class 7,1,4.293339e-07,1.9862123e-06,4.293339e-07,1.7892214e-07,3.829342e-06,1.0404867e-08,4.336162e-09,0.9999932
2091,7,Class 7,7,Class 7,1,0.12242836,1.2488259e-05,2.1688968e-06,2.1688968e-06,0.00017254245,1.2488259e-05,1.003389e-05,0.8773598
2092,7,Class 7,7,Class 7,1,5.34354e-07,9.37296e-10,1.0302144e-06,3.0767492e-06,2.4967179e-08,3.9061135e-10,2.8271623e-11,0.99999535
2093,7,Class 7,7,Class 7,1,1.825104e-11,6.783982e-11,2.8553744e-13,5.4506875e-11,3.2332878e-16,1.05087196e-10,3.945092e-12,1.0
2094,7,Class 7,7,Class 7,1,9.373003e-10,3.9844416e-14,2.8271755e-11,9.560896e-14,4.861612e-10,3.2013566e-14,5.505054e-13,1.0
2095,7,Class 7,7,Class 7,1,1.0613517e-12,8.612654e-15,3.1697412e-12,1.3341423e-14,8.4433814e-11,1.843301e-13,1.0613517e-12,1.0
2096,7,Class 7,7,Class 7,1,6.650645e-07,1.627854e-10,1.437587e-07,2.0060352e-08,8.360006e-09,1.6117776e-08,5.450683e-11,0.99999917
2097,7,Class 7,7,Class 7,1,1.1899567e-13,3.589275e-15,5.00854e-16,2.087273e-16,8.612654e-15,1.6440919e-12,8.612654e-15,1.0
2098,0,Class 0,0,Class 0,1,0.92803615,0.00043794012,0.027992332,1.1899468e-06,9.466396e-05,7.605926e-05,1.07192996e-07,0.043361556
2099,7,Class 7,7,Class 7,1,3.984429e-14,1.2822186e-06,1.3079221e-10,7.7584343e-16,2.8271718e-11,3.5892572e-15,1.6440866e-12,0.9999987
2100,7,Class 7,7,Class 7,1,1.4231209e-05,1.4231209e-05,7.381477e-06,6.583728e-05,2.0056527e-08,5.930759e-06,8.1941675e-05,0.9998104
2101,7,Class 7,7,Class 7,1,3.4495682e-07,2.046246e-12,5.450677e-11,2.046246e-12,1.5958599e-06,6.7169728e-09,3.1384373e-10,0.9999981
2102,2,Class 2,2,Class 2,1,0.17763333,0.00038779702,0.8217775,7.626456e-08,6.870084e-09,9.491957e-08,1.6485128e-08,0.00020114347
2103,7,Class 7,7,Class 7,1,7.4552645e-08,1.6115116e-08,7.3816523e-06,2.4963152e-08,1.7889367e-07,0.0001579842,1.7889367e-07,0.99983406
2104,7,Class 7,7,Class 7,1,1.4374017e-07,6.7161148e-09,2.2488142e-09,0.00012693953,2.471754e-06,1.1549022e-07,2.0057765e-08,0.9998703
2105,7,Class 7,7,Class 7,1,4.8616117e-10,1.1782048e-11,6.0508004e-10,3.4839815e-09,7.456501e-08,2.0260413e-10,9.4664745e-12,0.9999999
2106,7,Class 7,7,Class 7,1,1.6440887e-12,3.589275e-15,1.3209717e-12,1.1782072e-11,3.1384434e-10,1.1899567e-13,8.785321e-19,1.0
2107,7,Class 7,7,Class 7,1,2.0666594e-14,2.0666594e-14,4.4672323e-15,2.9416587e-19,7.835829e-18,2.9416587e-19,1.0826275e-16,1.0
2108,7,Class 7,7,Class 7,1,5.5127875e-05,1.1916305e-05,0.025251746,1.0734457e-06,2.3203313e-07,0.4342287,6.1807773e-06,0.54044497
2109,5,Class 5,5,Class 5,1,9.2790164e-10,1.269364e-06,1.2820238e-08,1.2820238e-08,4.2503206e-07,0.9899726,0.00999847,2.7167287e-05
2110,7,Class 7,7,Class 7,1,4.3361914e-09,1.8616937e-15,1.1899567e-13,6.7169856e-09,3.518732e-11,2.8271755e-11,1.843308e-13,1.0
2111,5,Class 5,5,Class 5,1,1.4519157e-09,4.861584e-10,8.443349e-11,7.530831e-10,1.05086585e-10,0.99999416,1.0302142e-06,4.7660387e-06
2112,7,Class 7,7,Class 7,1,3.8675307e-08,4.910062e-12,2.27152e-11,5.931846e-06,2.7715978e-07,1.0404872e-08,1.789222e-07,0.99999356
2113,7,Class 7,7,Class 7,1,1.4810322e-13,9.280438e-08,1.1782048e-11,6.851633e-13,1.8616935e-15,1.8070796e-09,1.6440885e-12,0.9999999
2114,5,Class 5,5,Class 5,1,2.2268932e-07,2.7992537e-09,8.36001e-09,1.0508715e-10,1.3079232e-10,0.9999995,4.336189e-09,2.2268932e-07
2115,7,Class 7,7,Class 7,1,5.3968576e-09,1.6278554e-10,9.466493e-12,2.5216323e-10,2.5721761e-14,5.3968576e-09,8.443398e-11,1.0
2116,7,Class 7,7,Class 7,1,1.8070798e-09,4.3794333e-11,5.3968576e-09,3.945092e-12,1.4519241e-09,3.553815e-13,3.9844342e-14,1.0
2117,7,Class 7,7,Class 7,1,1.2018255e-15,2.271539e-11,2.8838545e-15,2.8838545e-15,2.5721807e-14,3.945092e-12,1.1899567e-13,1.0
2118,7,Class 7,7,Class 7,1,0.00024445055,3.8244275e-06,0.0007300543,7.3733527e-06,0.0003042451,1.1535618e-07,9.2684665e-08,0.9987099
2119,7,Class 7,7,Class 7,1,0.00012591673,8.209709e-07,3.0820146e-08,2.4762938e-08,0.008048364,9.113578e-06,6.596215e-07,0.99181503
